response_id,respondent_id,timestamp,department,department_ja,role,role_ja,usage_frequency,usage_frequency_ja,incident_experience,vendor_id,vendor_name,performance_incident_response_speed,performance_sla_achievement,performance_problem_resolution,performance_communication_speed,performance_availability_maintenance,technical_expertise,technical_troubleshooting,technical_new_tech_adaptation,technical_documentation_quality,technical_proposal,business_process_understanding,business_impact_consideration,business_prioritization,business_stakeholder_management,business_cost_awareness,improvement_proposal_quality,improvement_proposal_frequency,improvement_proactive_attitude,improvement_innovation,improvement_long_term_perspective,comment
1346,337,2025-11-08 00:24:50,sales,営業部門,specialist,スペシャリスト,low,低頻度,True,B,B社,4,2,3,5,4,1,1,4,5,3,1,1,3,5,4,3,1,1,3,4,全体的に満足していますが、ドキュメントの質を向上してほしいです。
1347,337,2025-11-15 06:41:50,sales,営業部門,specialist,スペシャリスト,low,低頻度,True,C,C社,2,4,2,5,2,4,4,1,5,3,1,5,1,5,5,3,5,5,2,2,技術的な知識が豊富で、安心して任せられます。
1348,337,2025-11-24 09:28:50,sales,営業部門,specialist,スペシャリスト,low,低頻度,True,D,D社,5,1,3,2,5,5,2,1,2,4,2,3,3,3,3,2,2,4,4,5,
1349,338,2025-11-13 05:47:50,logistics,物流部門,executive,役員,high,高頻度,True,A,A社,1,4,3,1,5,5,1,1,3,4,4,3,3,4,1,5,4,4,3,4,
1350,338,2025-11-06 08:15:50,logistics,物流部門,executive,役員,high,高頻度,True,B,B社,1,2,4,1,4,2,4,2,1,4,2,1,2,4,4,3,2,4,3,3,全体的に満足していますが、ドキュメントの質を向上してほしいです。
1351,338,2025-11-05 05:02:50,logistics,物流部門,executive,役員,high,高頻度,True,C,C社,5,5,1,1,4,2,2,1,2,2,5,1,2,2,2,2,4,3,2,3,改善提案が的確で、ビジネスに貢献してくれています。
1352,338,2025-11-08 08:19:50,logistics,物流部門,executive,役員,high,高頻度,True,D,D社,1,3,3,5,1,4,3,5,3,1,1,4,4,4,3,1,2,2,1,4,
1353,339,2025-11-20 09:53:50,sales,営業部門,leader,リーダー,low,低頻度,False,A,A社,1,4,5,4,1,1,4,5,1,3,3,5,3,3,3,5,2,5,5,5,もう少しコストを抑えられると助かります。
1354,339,2025-11-19 04:06:50,sales,営業部門,leader,リーダー,low,低頻度,False,B,B社,1,4,5,2,3,2,2,4,4,1,1,3,3,4,4,5,4,2,4,1,一部対応に遅れが見られることがあります。
1355,339,2025-11-13 08:13:50,sales,営業部門,leader,リーダー,low,低頻度,False,C,C社,4,1,4,3,3,3,1,2,5,1,4,4,4,3,5,3,1,1,3,1,
1356,339,2025-11-15 01:28:50,sales,営業部門,leader,リーダー,low,低頻度,False,D,D社,4,1,1,4,5,1,2,5,3,1,2,3,5,5,4,3,5,1,1,2,今後も継続して利用したいと思います。
1357,340,2025-10-28 02:27:50,business,業務部門,specialist,スペシャリスト,medium,中頻度,False,A,A社,3,4,1,3,5,3,3,3,1,4,1,1,4,5,4,4,5,5,3,5,今後も継続して利用したいと思います。
1358,340,2025-10-28 01:31:50,business,業務部門,specialist,スペシャリスト,medium,中頻度,False,B,B社,2,2,5,4,2,5,4,3,2,4,3,5,2,5,5,1,1,4,4,3,
1359,340,2025-11-16 01:40:50,business,業務部門,specialist,スペシャリスト,medium,中頻度,False,C,C社,5,3,2,1,2,1,4,3,1,3,3,2,2,1,2,1,2,1,5,3,
1360,340,2025-11-06 05:46:50,business,業務部門,specialist,スペシャリスト,medium,中頻度,False,D,D社,5,1,4,5,1,4,4,1,2,3,2,5,3,5,5,2,5,2,3,2,
1361,341,2025-10-29 08:32:50,logistics,物流部門,staff,一般社員,high,高頻度,True,A,A社,5,2,4,3,3,5,3,1,5,3,2,2,2,3,4,2,1,2,2,3,
1362,341,2025-11-07 01:39:50,logistics,物流部門,staff,一般社員,high,高頻度,True,B,B社,3,5,5,4,1,5,1,3,5,1,1,4,4,2,1,4,1,3,1,2,
1363,341,2025-11-14 07:52:50,logistics,物流部門,staff,一般社員,high,高頻度,True,C,C社,4,1,5,5,1,3,4,4,1,4,4,2,3,4,5,1,5,4,5,2,コミュニケーションが取りやすく、信頼できるパートナーです。
1364,341,2025-11-23 10:07:50,logistics,物流部門,staff,一般社員,high,高頻度,True,D,D社,3,2,2,3,3,5,1,4,1,2,5,2,4,5,2,2,4,3,3,4,
1365,342,2025-10-30 07:18:50,finance,経理財務部門,staff,一般社員,medium,中頻度,False,A,A社,5,2,2,2,2,2,2,1,2,1,3,4,4,1,5,1,3,5,5,1,技術的な知識が豊富で、安心して任せられます。
1366,342,2025-11-09 03:16:50,finance,経理財務部門,staff,一般社員,medium,中頻度,False,B,B社,2,3,1,4,3,1,1,3,2,5,2,5,3,1,5,1,4,1,2,5,
1367,342,2025-10-30 05:01:50,finance,経理財務部門,staff,一般社員,medium,中頻度,False,C,C社,1,3,4,2,4,2,1,4,3,1,5,4,5,3,3,2,2,3,3,5,
1368,342,2025-11-08 08:11:50,finance,経理財務部門,staff,一般社員,medium,中頻度,False,D,D社,4,5,4,1,4,3,4,1,3,4,5,1,2,2,3,3,4,3,5,1,一部対応に遅れが見られることがあります。
1369,343,2025-11-21 04:08:50,business,業務部門,manager,マネージャー,high,高頻度,True,A,A社,4,2,5,2,4,3,5,3,3,5,5,1,1,5,4,3,3,5,3,5,
1370,343,2025-11-09 01:20:50,business,業務部門,manager,マネージャー,high,高頻度,True,B,B社,3,2,1,2,5,1,5,2,1,1,4,2,1,5,4,2,3,2,3,3,
1371,343,2025-11-20 05:43:50,business,業務部門,manager,マネージャー,high,高頻度,True,C,C社,4,3,4,4,2,5,3,3,3,4,2,4,1,1,5,4,1,2,5,3,
1372,343,2025-11-10 09:39:50,business,業務部門,manager,マネージャー,high,高頻度,True,D,D社,5,1,1,1,2,4,3,3,1,4,3,4,2,3,1,5,2,5,3,5,
1373,344,2025-11-07 09:39:50,business,業務部門,executive,役員,medium,中頻度,False,A,A社,5,1,1,2,5,3,5,5,5,2,2,4,5,1,4,1,1,2,2,4,一部対応に遅れが見られることがあります。
1374,344,2025-11-07 06:39:50,business,業務部門,executive,役員,medium,中頻度,False,B,B社,3,4,5,5,1,1,2,5,4,1,1,5,4,1,5,5,4,5,5,5,
1375,344,2025-10-30 00:44:50,business,業務部門,executive,役員,medium,中頻度,False,C,C社,5,3,1,3,4,4,4,2,5,4,3,3,3,2,5,2,4,2,5,2,今後も継続して利用したいと思います。
1376,344,2025-10-25 02:26:50,business,業務部門,executive,役員,medium,中頻度,False,D,D社,2,4,2,2,4,5,4,2,1,3,2,3,5,3,5,1,5,5,2,2,
1377,345,2025-10-26 03:22:50,sales,営業部門,specialist,スペシャリスト,low,低頻度,True,A,A社,3,3,2,1,1,3,2,3,1,4,3,3,1,2,5,5,1,2,2,1,
1378,345,2025-11-11 03:18:50,sales,営業部門,specialist,スペシャリスト,low,低頻度,True,B,B社,2,5,3,2,3,1,2,4,4,2,1,5,2,3,5,3,1,3,2,3,全体的に満足していますが、ドキュメントの質を向上してほしいです。
1379,345,2025-11-18 06:44:50,sales,営業部門,specialist,スペシャリスト,low,低頻度,True,C,C社,1,2,5,3,3,1,5,2,2,4,3,4,2,5,3,4,1,3,3,4,
1380,345,2025-11-17 06:43:50,sales,営業部門,specialist,スペシャリスト,low,低頻度,True,D,D社,2,5,3,1,2,1,3,3,2,1,5,3,3,4,2,5,1,2,3,5,
1381,346,2025-11-10 00:44:50,hr,人事部門,manager,マネージャー,medium,中頻度,True,A,A社,1,3,2,4,5,3,2,1,2,1,4,4,4,4,2,4,3,5,4,2,全体的に満足していますが、ドキュメントの質を向上してほしいです。
1382,346,2025-10-28 03:57:50,hr,人事部門,manager,マネージャー,medium,中頻度,True,B,B社,1,2,3,1,2,4,3,5,3,5,1,2,5,3,5,3,5,3,3,3,
1383,346,2025-11-11 04:42:50,hr,人事部門,manager,マネージャー,medium,中頻度,True,C,C社,2,1,5,4,3,1,1,4,2,1,3,3,5,4,4,5,2,1,2,3,
1384,346,2025-11-19 23:56:50,hr,人事部門,manager,マネージャー,medium,中頻度,True,D,D社,3,1,5,1,1,5,4,3,3,5,1,2,5,1,1,2,2,2,4,4,
1385,347,2025-11-17 06:42:50,sales,営業部門,executive,役員,low,低頻度,True,A,A社,5,4,1,3,2,1,5,1,3,3,5,5,4,5,5,1,2,1,2,4,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
1386,347,2025-10-31 05:14:50,sales,営業部門,executive,役員,low,低頻度,True,B,B社,5,3,4,3,4,4,4,5,2,2,4,1,4,5,1,3,3,1,1,4,
1387,347,2025-11-17 09:56:50,sales,営業部門,executive,役員,low,低頻度,True,C,C社,1,3,1,1,4,3,5,1,2,3,1,5,4,4,3,4,5,4,5,4,
1388,347,2025-11-01 04:03:50,sales,営業部門,executive,役員,low,低頻度,True,D,D社,1,1,5,2,1,1,1,3,4,5,5,5,3,3,2,4,5,1,1,2,コミュニケーションが取りやすく、信頼できるパートナーです。
1389,348,2025-10-26 06:24:50,sales,営業部門,leader,リーダー,medium,中頻度,False,A,A社,3,5,2,3,3,1,4,2,4,4,5,5,2,1,3,3,3,1,2,4,もう少しコストを抑えられると助かります。
1390,348,2025-11-05 00:36:50,sales,営業部門,leader,リーダー,medium,中頻度,False,B,B社,4,2,2,4,4,5,1,5,3,4,5,3,1,3,4,2,1,4,3,3,全体的に満足していますが、ドキュメントの質を向上してほしいです。
1391,348,2025-11-21 00:57:50,sales,営業部門,leader,リーダー,medium,中頻度,False,C,C社,2,5,1,4,4,5,5,1,4,3,3,2,4,4,4,2,4,4,5,3,
1392,348,2025-11-19 02:21:50,sales,営業部門,leader,リーダー,medium,中頻度,False,D,D社,1,5,5,5,5,1,2,2,3,4,2,3,2,5,5,4,1,4,3,5,今後も継続して利用したいと思います。
1393,349,2025-11-19 08:52:50,it,IT部門,specialist,スペシャリスト,medium,中頻度,False,A,A社,5,1,2,4,2,1,4,4,1,5,1,1,4,5,4,3,2,5,3,3,
1394,349,2025-11-05 08:48:50,it,IT部門,specialist,スペシャリスト,medium,中頻度,False,B,B社,3,1,5,5,3,5,1,3,3,2,2,5,1,3,4,3,1,4,5,3,もう少しコストを抑えられると助かります。
1395,349,2025-11-07 01:47:50,it,IT部門,specialist,スペシャリスト,medium,中頻度,False,C,C社,2,1,2,1,2,4,4,3,3,1,5,4,4,2,3,1,3,5,5,2,
1396,349,2025-10-29 03:00:50,it,IT部門,specialist,スペシャリスト,medium,中頻度,False,D,D社,3,4,5,1,3,2,4,5,4,5,2,1,2,3,1,4,2,2,1,3,
1397,350,2025-10-30 23:44:50,business,業務部門,executive,役員,low,低頻度,True,A,A社,2,5,3,1,4,2,4,1,1,5,5,2,3,2,2,2,4,5,2,1,
1398,350,2025-11-05 07:25:50,business,業務部門,executive,役員,low,低頻度,True,B,B社,2,3,5,2,5,1,3,4,5,1,5,1,1,3,4,5,2,2,3,3,
1399,350,2025-11-13 07:18:50,business,業務部門,executive,役員,low,低頻度,True,C,C社,1,2,5,2,2,5,1,5,5,1,4,3,2,2,4,2,1,4,2,5,もう少しコストを抑えられると助かります。
1400,350,2025-11-04 03:26:50,business,業務部門,executive,役員,low,低頻度,True,D,D社,3,4,1,5,4,3,1,5,5,2,4,4,5,2,3,2,5,4,2,5,
1401,351,2025-11-12 04:02:50,sales,営業部門,specialist,スペシャリスト,low,低頻度,False,A,A社,3,3,3,4,3,3,4,1,1,2,2,3,5,2,2,5,5,2,4,4,
1402,351,2025-11-10 10:00:50,sales,営業部門,specialist,スペシャリスト,low,低頻度,False,B,B社,5,5,4,4,2,2,2,4,2,2,1,5,5,2,3,4,5,3,1,2,
1403,351,2025-10-28 01:56:50,sales,営業部門,specialist,スペシャリスト,low,低頻度,False,C,C社,5,1,1,1,2,4,4,1,1,4,2,5,3,1,1,1,2,5,3,5,今後も継続して利用したいと思います。
1404,351,2025-11-19 06:06:50,sales,営業部門,specialist,スペシャリスト,low,低頻度,False,D,D社,1,5,4,3,4,2,3,3,4,5,1,1,4,2,3,2,5,1,5,1,
1405,352,2025-10-26 04:03:50,business,業務部門,executive,役員,high,高頻度,True,A,A社,1,2,2,2,2,1,5,2,3,1,2,5,4,2,2,2,3,4,5,1,
1406,352,2025-11-14 01:52:50,business,業務部門,executive,役員,high,高頻度,True,B,B社,4,4,4,2,5,4,3,3,3,5,3,5,4,5,2,4,4,5,2,4,
1407,352,2025-11-21 01:23:50,business,業務部門,executive,役員,high,高頻度,True,C,C社,5,4,5,1,5,3,2,3,4,5,3,2,3,1,4,4,5,5,1,2,
1408,352,2025-10-29 05:01:50,business,業務部門,executive,役員,high,高頻度,True,D,D社,2,2,4,2,4,5,4,5,4,2,1,2,5,2,1,3,3,4,1,2,一部対応に遅れが見られることがあります。
1409,353,2025-11-01 09:33:50,it,IT部門,leader,リーダー,medium,中頻度,True,A,A社,3,3,1,1,3,5,1,3,3,2,4,3,4,4,5,4,3,2,3,3,
1410,353,2025-11-09 01:44:50,it,IT部門,leader,リーダー,medium,中頻度,True,B,B社,1,3,1,5,4,1,4,4,2,5,1,3,3,1,4,4,2,4,3,1,コミュニケーションが取りやすく、信頼できるパートナーです。
1411,353,2025-11-14 03:48:50,it,IT部門,leader,リーダー,medium,中頻度,True,C,C社,3,4,4,4,5,2,2,3,2,2,2,2,3,5,3,2,2,5,2,1,
1412,353,2025-11-07 05:36:50,it,IT部門,leader,リーダー,medium,中頻度,True,D,D社,3,4,1,3,1,1,1,4,2,4,5,1,2,3,3,1,4,3,2,1,
1413,354,2025-10-27 09:58:50,business,業務部門,specialist,スペシャリスト,high,高頻度,False,A,A社,4,1,1,4,1,5,3,1,4,1,3,2,4,5,2,2,4,2,2,1,コミュニケーションが取りやすく、信頼できるパートナーです。
1414,354,2025-11-22 00:33:50,business,業務部門,specialist,スペシャリスト,high,高頻度,False,B,B社,5,3,4,4,2,3,5,5,3,5,5,3,5,5,2,4,1,4,4,5,
1415,354,2025-11-10 03:52:50,business,業務部門,specialist,スペシャリスト,high,高頻度,False,C,C社,1,2,3,5,2,5,5,4,3,1,3,4,1,1,2,3,4,1,1,2,
1416,354,2025-11-23 04:37:50,business,業務部門,specialist,スペシャリスト,high,高頻度,False,D,D社,3,3,3,2,1,4,4,3,3,4,2,5,3,1,5,1,2,4,2,3,
1417,355,2025-11-24 06:28:50,sales,営業部門,staff,一般社員,high,高頻度,False,A,A社,1,1,2,3,5,5,3,5,1,2,3,4,2,4,5,3,3,5,1,5,
1418,355,2025-11-12 00:03:50,sales,営業部門,staff,一般社員,high,高頻度,False,B,B社,2,4,1,2,2,5,2,5,1,3,1,4,1,4,4,5,1,5,5,2,
1419,355,2025-11-18 00:54:50,sales,営業部門,staff,一般社員,high,高頻度,False,C,C社,4,4,4,4,4,4,5,4,5,4,5,5,3,1,5,3,4,1,5,4,全体的に満足していますが、ドキュメントの質を向上してほしいです。
1420,355,2025-11-08 09:50:50,sales,営業部門,staff,一般社員,high,高頻度,False,D,D社,2,1,1,1,4,2,3,4,1,3,5,2,2,1,2,3,3,2,1,1,コミュニケーションが取りやすく、信頼できるパートナーです。
1421,356,2025-11-16 05:02:50,business,業務部門,leader,リーダー,low,低頻度,True,A,A社,1,2,5,4,5,5,4,2,2,1,2,1,4,1,4,4,2,5,5,3,
1422,356,2025-10-27 07:33:50,business,業務部門,leader,リーダー,low,低頻度,True,B,B社,1,4,1,2,2,1,1,2,2,5,5,4,2,3,4,4,5,2,5,2,
1423,356,2025-10-31 06:00:50,business,業務部門,leader,リーダー,low,低頻度,True,C,C社,5,5,1,4,4,5,4,5,2,2,2,1,3,5,1,4,1,2,5,4,
1424,356,2025-10-31 06:25:50,business,業務部門,leader,リーダー,low,低頻度,True,D,D社,3,4,3,1,2,1,4,2,2,4,4,3,4,4,5,4,3,4,3,1,全体的に満足していますが、ドキュメントの質を向上してほしいです。
1425,357,2025-11-04 03:29:50,logistics,物流部門,executive,役員,low,低頻度,False,A,A社,3,5,4,5,2,4,3,3,5,2,1,4,5,4,3,4,2,2,3,4,
1426,357,2025-11-11 08:16:50,logistics,物流部門,executive,役員,low,低頻度,False,B,B社,2,1,1,2,4,5,5,1,2,3,3,3,2,2,3,3,2,5,1,4,
1427,357,2025-11-12 06:58:50,logistics,物流部門,executive,役員,low,低頻度,False,C,C社,4,1,3,4,1,4,3,5,4,3,3,2,1,3,1,5,1,5,1,5,
1428,357,2025-11-04 09:56:50,logistics,物流部門,executive,役員,low,低頻度,False,D,D社,3,4,2,2,4,4,1,1,4,5,3,4,4,1,2,4,1,3,4,4,
1429,358,2025-10-25 23:14:50,it,IT部門,specialist,スペシャリスト,medium,中頻度,False,A,A社,5,3,3,5,5,2,3,2,4,3,4,3,4,1,1,5,4,2,3,5,
1430,358,2025-11-14 06:09:50,it,IT部門,specialist,スペシャリスト,medium,中頻度,False,B,B社,2,5,3,4,3,5,2,4,1,5,1,3,5,3,2,5,4,3,1,5,
1431,358,2025-10-28 01:36:50,it,IT部門,specialist,スペシャリスト,medium,中頻度,False,C,C社,2,2,3,4,4,1,4,5,3,4,5,2,2,4,5,2,1,4,3,4,今後も継続して利用したいと思います。
1432,358,2025-11-07 23:35:50,it,IT部門,specialist,スペシャリスト,medium,中頻度,False,D,D社,5,4,1,2,2,1,5,2,5,5,5,1,1,1,5,2,1,3,4,2,
1433,359,2025-10-31 02:04:50,hr,人事部門,leader,リーダー,high,高頻度,True,A,A社,4,2,1,2,2,5,1,3,4,3,1,1,5,2,4,1,3,2,1,4,
1434,359,2025-11-14 03:18:50,hr,人事部門,leader,リーダー,high,高頻度,True,B,B社,5,4,2,1,4,2,4,5,4,1,1,4,2,4,4,2,4,5,1,4,今後も継続して利用したいと思います。
1435,359,2025-11-21 03:13:50,hr,人事部門,leader,リーダー,high,高頻度,True,C,C社,4,3,5,5,3,2,3,5,2,5,3,2,1,5,4,4,2,4,1,2,
1436,359,2025-11-14 04:24:50,hr,人事部門,leader,リーダー,high,高頻度,True,D,D社,5,3,5,1,4,2,2,4,4,2,5,4,1,3,4,5,4,2,1,1,技術的な知識が豊富で、安心して任せられます。
1437,360,2025-10-27 04:50:50,business,業務部門,executive,役員,medium,中頻度,True,A,A社,5,3,5,4,3,1,3,5,2,1,1,1,3,4,3,1,4,4,2,3,
1438,360,2025-11-22 09:18:50,business,業務部門,executive,役員,medium,中頻度,True,B,B社,1,3,2,2,3,4,4,4,2,5,5,2,1,5,4,2,1,1,3,1,もう少しコストを抑えられると助かります。
1439,360,2025-10-26 05:48:50,business,業務部門,executive,役員,medium,中頻度,True,C,C社,2,1,5,4,5,2,1,2,3,2,1,5,2,2,4,3,1,2,3,4,技術的な知識が豊富で、安心して任せられます。
1440,360,2025-11-03 02:35:50,business,業務部門,executive,役員,medium,中頻度,True,D,D社,5,1,5,4,2,1,5,3,1,1,2,2,5,3,4,1,4,1,3,1,
1441,361,2025-11-14 00:53:50,sales,営業部門,staff,一般社員,high,高頻度,False,A,A社,5,5,3,3,2,1,4,3,2,5,3,2,5,1,2,4,5,3,4,3,
1442,361,2025-10-27 23:21:50,sales,営業部門,staff,一般社員,high,高頻度,False,B,B社,3,2,1,3,3,4,1,5,2,4,1,5,3,1,4,5,5,2,2,1,
1443,361,2025-11-09 00:16:50,sales,営業部門,staff,一般社員,high,高頻度,False,C,C社,2,4,1,4,2,5,4,5,3,2,4,3,2,5,1,4,4,1,3,3,
1444,361,2025-11-12 02:41:50,sales,営業部門,staff,一般社員,high,高頻度,False,D,D社,3,4,3,2,1,5,2,2,2,4,1,3,1,4,4,4,5,5,3,1,今後も継続して利用したいと思います。
1445,362,2025-11-15 06:08:50,it,IT部門,staff,一般社員,low,低頻度,True,A,A社,2,1,3,4,3,2,3,4,5,3,2,3,3,2,4,3,4,3,1,5,
1446,362,2025-10-25 05:00:50,it,IT部門,staff,一般社員,low,低頻度,True,B,B社,3,4,3,3,2,2,5,3,1,5,4,1,4,5,3,3,1,2,1,4,
1447,362,2025-10-28 05:52:50,it,IT部門,staff,一般社員,low,低頻度,True,C,C社,5,1,1,2,1,4,1,4,5,5,4,2,2,2,4,5,1,2,1,3,今後も継続して利用したいと思います。
1448,362,2025-10-29 06:12:50,it,IT部門,staff,一般社員,low,低頻度,True,D,D社,5,5,5,4,5,2,5,2,4,2,1,5,3,2,2,2,1,5,3,4,
1449,363,2025-11-01 05:13:50,sales,営業部門,executive,役員,medium,中頻度,True,A,A社,1,2,3,5,2,4,5,3,1,5,2,1,5,2,5,4,2,5,1,5,
1450,363,2025-11-17 00:14:50,sales,営業部門,executive,役員,medium,中頻度,True,B,B社,3,5,2,5,1,1,5,3,4,3,4,5,3,3,4,2,1,1,3,1,
1451,363,2025-11-04 05:04:50,sales,営業部門,executive,役員,medium,中頻度,True,C,C社,4,3,3,4,4,2,1,1,2,5,3,1,4,5,4,5,1,1,4,4,
1452,363,2025-11-03 01:32:50,sales,営業部門,executive,役員,medium,中頻度,True,D,D社,1,3,4,2,4,1,1,2,3,1,3,1,2,3,4,4,4,1,4,1,
1453,364,2025-11-18 01:49:50,sales,営業部門,staff,一般社員,high,高頻度,False,A,A社,3,3,3,4,1,3,5,2,5,4,5,1,3,4,3,2,5,4,5,1,
1454,364,2025-11-15 01:12:50,sales,営業部門,staff,一般社員,high,高頻度,False,B,B社,3,5,1,4,3,4,3,1,4,3,5,5,1,4,5,4,5,3,2,4,コミュニケーションが取りやすく、信頼できるパートナーです。
1455,364,2025-11-10 08:08:50,sales,営業部門,staff,一般社員,high,高頻度,False,C,C社,1,4,3,3,3,3,4,4,2,3,2,4,2,1,3,3,1,2,1,3,
1456,364,2025-11-13 09:18:50,sales,営業部門,staff,一般社員,high,高頻度,False,D,D社,5,2,4,5,2,2,5,1,5,4,4,1,3,1,3,3,1,3,1,3,
1457,365,2025-11-08 04:54:50,business,業務部門,leader,リーダー,low,低頻度,True,A,A社,3,3,2,3,4,1,2,2,5,4,3,3,3,1,3,1,1,5,2,4,
1458,365,2025-10-31 09:55:50,business,業務部門,leader,リーダー,low,低頻度,True,B,B社,5,3,5,3,3,2,5,4,4,3,3,2,2,4,2,5,4,3,2,3,
1459,365,2025-10-29 05:47:50,business,業務部門,leader,リーダー,low,低頻度,True,C,C社,1,3,3,4,3,3,1,3,2,4,2,4,5,2,5,2,4,3,5,2,
1460,365,2025-11-15 07:03:50,business,業務部門,leader,リーダー,low,低頻度,True,D,D社,5,2,4,3,4,2,4,1,3,2,4,4,1,2,2,4,4,1,2,1,
1461,366,2025-10-31 01:05:50,sales,営業部門,staff,一般社員,high,高頻度,True,A,A社,2,3,4,5,5,5,2,4,4,4,2,5,2,5,2,1,5,5,3,4,もう少しコストを抑えられると助かります。
1462,366,2025-10-28 01:56:50,sales,営業部門,staff,一般社員,high,高頻度,True,B,B社,4,2,2,3,3,3,4,4,5,1,1,4,1,4,5,5,2,3,1,5,
1463,366,2025-10-28 08:54:50,sales,営業部門,staff,一般社員,high,高頻度,True,C,C社,3,3,1,5,1,2,4,4,5,1,3,5,1,1,2,5,5,2,2,4,コミュニケーションが取りやすく、信頼できるパートナーです。
1464,366,2025-11-06 04:35:50,sales,営業部門,staff,一般社員,high,高頻度,True,D,D社,4,5,3,3,2,1,2,1,1,2,2,5,2,4,5,5,4,1,3,4,
1465,367,2025-11-04 01:23:50,business,業務部門,manager,マネージャー,medium,中頻度,False,A,A社,5,5,4,5,3,2,5,3,2,4,2,3,3,2,4,2,3,3,2,1,今後も継続して利用したいと思います。
1466,367,2025-11-02 09:13:50,business,業務部門,manager,マネージャー,medium,中頻度,False,B,B社,3,2,2,3,3,1,5,4,1,1,1,1,5,2,3,3,2,5,3,5,もう少しコストを抑えられると助かります。
1467,367,2025-11-01 07:46:50,business,業務部門,manager,マネージャー,medium,中頻度,False,C,C社,5,5,5,3,5,5,5,1,3,5,5,4,1,3,2,1,1,2,4,1,改善提案が的確で、ビジネスに貢献してくれています。
1468,367,2025-11-13 08:26:50,business,業務部門,manager,マネージャー,medium,中頻度,False,D,D社,2,2,4,2,1,2,3,2,4,4,3,1,1,3,5,2,5,5,3,3,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
1469,368,2025-11-18 00:02:50,hr,人事部門,staff,一般社員,low,低頻度,False,A,A社,1,5,2,5,2,5,5,1,5,2,2,1,3,5,1,4,2,5,5,4,技術的な知識が豊富で、安心して任せられます。
1470,368,2025-11-21 10:04:50,hr,人事部門,staff,一般社員,low,低頻度,False,B,B社,3,5,1,5,3,3,2,1,2,4,3,1,2,4,2,2,3,5,3,1,
1471,368,2025-11-03 02:41:50,hr,人事部門,staff,一般社員,low,低頻度,False,C,C社,2,2,1,5,2,1,3,1,5,3,5,5,5,3,2,4,2,4,2,2,
1472,368,2025-11-13 07:20:50,hr,人事部門,staff,一般社員,low,低頻度,False,D,D社,2,4,4,1,4,3,5,4,1,3,2,1,1,3,5,4,5,2,4,4,改善提案が的確で、ビジネスに貢献してくれています。
1473,369,2025-11-17 05:26:50,logistics,物流部門,manager,マネージャー,high,高頻度,True,A,A社,3,5,4,3,3,1,3,1,1,1,1,4,1,4,1,5,4,5,4,3,コミュニケーションが取りやすく、信頼できるパートナーです。
1474,369,2025-11-13 23:58:50,logistics,物流部門,manager,マネージャー,high,高頻度,True,B,B社,5,3,3,5,3,5,2,2,4,3,3,5,2,2,1,2,1,4,3,1,
1475,369,2025-11-22 02:39:50,logistics,物流部門,manager,マネージャー,high,高頻度,True,C,C社,2,4,2,1,4,4,5,4,2,2,1,4,3,5,4,3,4,1,2,1,
1476,369,2025-11-06 00:23:50,logistics,物流部門,manager,マネージャー,high,高頻度,True,D,D社,4,2,4,2,5,2,1,2,2,1,5,5,4,5,2,4,4,4,4,2,
1477,370,2025-11-09 09:46:50,sales,営業部門,specialist,スペシャリスト,high,高頻度,True,A,A社,2,4,3,5,3,5,2,5,4,2,5,2,3,5,3,5,5,1,3,3,
1478,370,2025-10-27 08:04:50,sales,営業部門,specialist,スペシャリスト,high,高頻度,True,B,B社,5,1,3,5,2,1,4,1,1,2,3,2,1,3,2,3,4,4,3,2,
