response_id,respondent_id,timestamp,department,department_ja,role,role_ja,usage_frequency,usage_frequency_ja,incident_experience,vendor_id,vendor_name,performance_incident_response_speed,performance_sla_achievement,performance_problem_resolution,performance_communication_speed,performance_availability_maintenance,technical_expertise,technical_troubleshooting,technical_new_tech_adaptation,technical_documentation_quality,technical_proposal,business_process_understanding,business_impact_consideration,business_prioritization,business_stakeholder_management,business_cost_awareness,improvement_proposal_quality,improvement_proposal_frequency,improvement_proactive_attitude,improvement_innovation,improvement_long_term_perspective,comment,performance_incident_response_speed_z,performance_sla_achievement_z,performance_problem_resolution_z,performance_communication_speed_z,performance_availability_maintenance_z,technical_expertise_z,technical_troubleshooting_z,technical_new_tech_adaptation_z,technical_documentation_quality_z,technical_proposal_z,business_process_understanding_z,business_impact_consideration_z,business_prioritization_z,business_stakeholder_management_z,business_cost_awareness_z,improvement_proposal_quality_z,improvement_proposal_frequency_z,improvement_proactive_attitude_z,improvement_innovation_z,improvement_long_term_perspective_z,performance_incident_response_speed_z5,performance_sla_achievement_z5,performance_problem_resolution_z5,performance_communication_speed_z5,performance_availability_maintenance_z5,technical_expertise_z5,technical_troubleshooting_z5,technical_new_tech_adaptation_z5,technical_documentation_quality_z5,technical_proposal_z5,business_process_understanding_z5,business_impact_consideration_z5,business_prioritization_z5,business_stakeholder_management_z5,business_cost_awareness_z5,improvement_proposal_quality_z5,improvement_proposal_frequency_z5,improvement_proactive_attitude_z5,improvement_innovation_z5,improvement_long_term_perspective_z5
3305,827,2025-10-26 09:34:39,finance,経理財務部門,staff,一般社員,medium,中頻度,True,A,A社,1,5,4,3,5,1,1,4,5,1,3,2,3,2,2,5,5,3,3,1,今後も継続して利用したいと思います。,-1.161895003862225,0.8660254037844387,-0.8660254037844385,-1.224744871391589,,-1.3055824196677337,-1.390758974918296,0.1986798535597566,0.9933992677987828,-1.3055824196677337,0.0,-0.7071067811865475,0.7833494518006402,-0.7071067811865475,-0.13206763594884358,1.2247448713915892,0.7071067811865475,0.0,-1.3055824196677337,-0.8660254037844387,1.4508066615170336,4.1547005383792515,1.845299461620749,1.3670068381445486,,1.2592234404430223,1.1456547001089392,3.2649064714130085,4.324532357065044,1.2592234404430223,3.0,2.0571909584179373,4.044465935734187,2.0571909584179373,2.8239098187348755,4.632993161855452,3.942809041582063,3.0,1.2592234404430223,1.8452994616207488
3306,827,2025-11-05 01:37:39,finance,経理財務部門,staff,一般社員,medium,中頻度,True,B,B社,3,1,4,4,5,3,3,2,4,3,2,2,3,5,1,4,2,2,4,5,技術的な知識が豊富で、安心して任せられます。,0.3872983346207417,-1.4433756729740645,-0.8660254037844385,0.0,,0.7833494518006403,0.1986798535597566,-1.390758974918296,0.1986798535597566,0.7833494518006403,-0.7071067811865475,-0.7071067811865475,0.7833494518006402,1.414213562373095,-0.6603381797442178,0.0,-1.414213562373095,-0.7071067811865475,-0.26111648393354675,0.8660254037844387,3.516397779494322,1.075499102701248,1.845299461620749,3.0,,4.044465935734187,3.2649064714130085,1.1456547001089392,3.2649064714130085,4.044465935734187,2.0571909584179373,2.0571909584179373,4.044465935734187,4.885618083164125,2.119549093674377,3.0,1.114381916835874,2.0571909584179373,2.6518446880886044,4.1547005383792515
3307,827,2025-11-08 07:24:39,finance,経理財務部門,staff,一般社員,medium,中頻度,True,C,C社,2,4,5,4,5,2,4,4,4,3,5,5,1,3,1,4,4,2,5,1,,-0.3872983346207417,0.2886751345948129,0.8660254037844385,0.0,,-0.26111648393354675,0.9933992677987828,0.1986798535597566,0.1986798535597566,0.7833494518006403,1.414213562373095,1.414213562373095,-1.3055824196677337,0.0,-0.6603381797442178,0.0,0.0,-0.7071067811865475,0.7833494518006403,-0.8660254037844387,2.483602220505678,3.38490017945975,4.154700538379251,3.0,,2.6518446880886044,4.324532357065044,3.2649064714130085,3.2649064714130085,4.044465935734187,4.885618083164125,4.885618083164125,1.2592234404430223,3.0,2.119549093674377,3.0,3.0,2.0571909584179373,4.044465935734187,1.8452994616207488
3308,827,2025-11-11 03:21:39,finance,経理財務部門,staff,一般社員,medium,中頻度,True,D,D社,4,4,5,5,5,3,3,5,2,2,2,3,2,2,5,3,5,5,5,5,改善提案が的確で、ビジネスに貢献してくれています。,1.161895003862225,0.2886751345948129,0.8660254037844385,1.224744871391589,,0.7833494518006403,0.1986798535597566,0.9933992677987828,-1.390758974918296,-0.26111648393354675,-0.7071067811865475,0.0,-0.26111648393354675,-0.7071067811865475,1.4527439954372794,-1.2247448713915892,0.7071067811865475,1.414213562373095,0.7833494518006403,0.8660254037844387,4.549193338482967,3.38490017945975,4.154700538379251,4.632993161855452,,4.044465935734187,3.2649064714130085,4.324532357065044,1.1456547001089392,2.6518446880886044,2.0571909584179373,3.0,2.6518446880886044,2.0571909584179373,4.936991993916372,1.3670068381445484,3.942809041582063,4.885618083164125,4.044465935734187,4.1547005383792515
3309,828,2025-11-22 23:39:39,logistics,物流部門,executive,役員,high,高頻度,False,A,A社,4,2,5,1,5,5,4,1,5,2,1,1,4,5,3,4,5,2,2,5,技術的な知識が豊富で、安心して任せられます。,0.7833494518006402,-0.8660254037844387,0.6603381797442178,-0.9933992677987828,1.3055824196677337,1.0954451150103321,0.9933992677987828,-1.02469507659596,1.1618950038622253,-1.414213562373095,-0.8660254037844387,-1.414213562373095,0.0,1.161895003862225,0.5000000000000001,1.161895003862225,0.8488746876271654,-0.5477225575051661,-0.8333333333333334,1.224744871391589,4.044465935734187,1.8452994616207488,3.880450906325623,1.6754676429349566,4.740776559556978,4.460593486680443,4.324532357065044,1.6337398978720539,4.549193338482967,1.114381916835874,1.8452994616207488,1.114381916835874,3.0,4.549193338482967,3.6666666666666665,4.549193338482967,4.1318329168362204,2.2697032566597786,1.8888888888888893,4.632993161855452
3310,828,2025-11-23 07:03:39,logistics,物流部門,executive,役員,high,高頻度,False,B,B社,4,2,1,2,1,1,3,5,4,4,2,3,4,2,4,2,2,5,4,3,,0.7833494518006402,-0.8660254037844387,-1.4527439954372792,-0.1986798535597566,-0.7833494518006402,-1.0954451150103321,0.1986798535597566,1.3174650984805198,0.38729833462074176,0.0,0.8660254037844387,0.0,0.0,-1.161895003862225,1.1666666666666667,-0.3872983346207417,-0.6063390625908325,1.0954451150103321,0.5,-1.224744871391589,4.044465935734187,1.8452994616207488,1.0630080060836284,2.7350935285869915,1.9555340642658132,1.5394065133195576,3.2649064714130085,4.7566201313073595,3.516397779494322,3.0,4.1547005383792515,3.0,3.0,1.4508066615170336,4.555555555555555,2.483602220505678,2.1915479165455567,4.460593486680443,3.6666666666666665,1.3670068381445486
3311,828,2025-10-29 07:13:39,logistics,物流部門,executive,役員,high,高頻度,False,C,C社,2,5,5,4,1,2,3,2,2,5,1,4,5,4,1,3,5,4,2,4,技術的な知識が豊富で、安心して任せられます。,-1.3055824196677337,0.8660254037844387,0.6603381797442178,1.390758974918296,-0.7833494518006402,-0.5477225575051661,0.1986798535597566,-0.43915503282683993,-1.1618950038622253,0.7071067811865475,-0.8660254037844387,0.7071067811865475,1.224744871391589,0.3872983346207417,-0.8333333333333335,0.3872983346207417,0.8488746876271654,0.5477225575051661,-0.8333333333333334,0.0,1.2592234404430223,4.1547005383792515,3.880450906325623,4.85434529989106,1.9555340642658132,2.2697032566597786,3.2649064714130085,2.41445995623088,1.4508066615170334,3.942809041582063,1.8452994616207488,3.942809041582063,4.632993161855452,3.516397779494322,1.888888888888889,3.516397779494322,4.1318329168362204,3.7302967433402214,1.8888888888888893,3.0
3312,828,2025-11-04 01:14:39,logistics,物流部門,executive,役員,high,高頻度,False,D,D社,3,5,4,2,3,4,1,3,3,5,2,4,3,3,1,1,1,1,5,4,,-0.26111648393354675,0.8660254037844387,0.13206763594884355,-0.1986798535597566,0.26111648393354675,0.5477225575051661,-1.390758974918296,0.14638501094227999,-0.38729833462074176,0.7071067811865475,0.8660254037844387,0.7071067811865475,-1.224744871391589,-0.3872983346207417,-0.8333333333333335,-1.161895003862225,-1.0914103126634984,-1.0954451150103321,1.1666666666666667,0.0,2.6518446880886044,4.1547005383792515,3.1760901812651245,2.7350935285869915,3.3481553119113956,3.7302967433402214,1.1456547001089392,3.1951800145897065,2.483602220505678,3.942809041582063,4.1547005383792515,3.942809041582063,1.3670068381445486,2.483602220505678,1.888888888888889,1.4508066615170336,1.5447862497820024,1.5394065133195576,4.555555555555555,3.0
3313,829,2025-11-17 07:46:39,sales,営業部門,staff,一般社員,medium,中頻度,True,A,A社,5,2,2,4,3,3,4,1,5,1,2,1,5,1,2,2,5,5,3,2,,1.02469507659596,-0.5,-0.8333333333333334,0.8660254037844387,0.14638501094227999,0.5,0.43915503282683993,-0.8660254037844387,0.6603381797442178,-1.3174650984805198,-1.224744871391589,-1.1666666666666667,1.02469507659596,-0.8660254037844387,-0.2886751345948129,-0.43915503282683993,1.02469507659596,1.0954451150103321,0.38729833462074176,-0.7833494518006403,4.366260102127946,2.3333333333333335,1.8888888888888893,4.1547005383792515,3.1951800145897065,3.6666666666666665,3.58554004376912,1.8452994616207488,3.880450906325623,1.2433798686926407,1.3670068381445486,1.4444444444444449,4.366260102127946,1.8452994616207488,2.61509982054025,2.41445995623088,4.366260102127946,4.460593486680443,3.516397779494322,1.9555340642658132
3314,829,2025-11-04 09:59:39,sales,営業部門,staff,一般社員,medium,中頻度,True,B,B社,3,2,5,1,2,1,5,2,1,3,3,4,1,5,5,5,3,2,4,4,,-0.14638501094227999,-0.5,1.1666666666666667,-0.8660254037844387,-0.43915503282683993,-1.5,1.02469507659596,-0.2886751345948129,-1.4527439954372792,-0.14638501094227999,0.0,0.8333333333333334,-1.3174650984805198,0.8660254037844387,1.4433756729740645,1.3174650984805198,-0.14638501094227999,-0.5477225575051661,1.1618950038622253,1.3055824196677337,2.8048199854102935,2.3333333333333335,4.555555555555555,1.8452994616207488,2.41445995623088,1.0000000000000007,4.366260102127946,2.61509982054025,1.0630080060836284,2.8048199854102935,3.0,4.111111111111111,1.2433798686926407,4.1547005383792515,4.924500897298753,4.7566201313073595,2.8048199854102935,2.2697032566597786,4.549193338482967,4.740776559556978
3315,829,2025-11-03 07:11:39,sales,営業部門,staff,一般社員,medium,中頻度,True,C,C社,1,4,2,1,1,3,1,2,5,4,3,2,3,5,1,3,1,4,1,2,一部対応に遅れが見られることがあります。,-1.3174650984805198,1.5,-0.8333333333333334,-0.8660254037844387,-1.02469507659596,0.5,-1.3174650984805198,-0.2886751345948129,0.6603381797442178,0.43915503282683993,0.0,-0.5,-0.14638501094227999,0.8660254037844387,-0.8660254037844387,0.14638501094227999,-1.3174650984805198,0.5477225575051661,-1.1618950038622253,-0.7833494518006403,1.2433798686926407,5.0,1.8888888888888893,1.8452994616207488,1.6337398978720539,3.6666666666666665,1.2433798686926407,2.61509982054025,3.880450906325623,3.58554004376912,3.0,2.3333333333333335,2.8048199854102935,4.1547005383792515,1.8452994616207488,3.1951800145897065,1.2433798686926407,3.7302967433402214,1.4508066615170334,1.9555340642658132
3316,829,2025-11-03 08:56:39,sales,営業部門,staff,一般社員,medium,中頻度,True,D,D社,4,2,4,4,5,3,3,5,4,5,4,4,4,1,2,1,4,1,2,3,改善提案が的確で、ビジネスに貢献してくれています。,0.43915503282683993,-0.5,0.5,0.8660254037844387,1.3174650984805198,0.5,-0.14638501094227999,1.4433756729740645,0.13206763594884355,1.02469507659596,1.224744871391589,0.8333333333333334,0.43915503282683993,-0.8660254037844387,-0.2886751345948129,-1.02469507659596,0.43915503282683993,-1.0954451150103321,-0.38729833462074176,0.26111648393354675,3.58554004376912,2.3333333333333335,3.6666666666666665,4.1547005383792515,4.7566201313073595,3.6666666666666665,2.8048199854102935,4.924500897298753,3.1760901812651245,4.366260102127946,4.632993161855452,4.111111111111111,3.58554004376912,1.8452994616207488,2.61509982054025,1.6337398978720539,3.58554004376912,1.5394065133195576,2.483602220505678,3.3481553119113956
3317,830,2025-10-29 09:00:39,business,業務部門,leader,リーダー,medium,中頻度,False,A,A社,3,3,5,5,2,5,3,5,5,2,2,5,1,5,3,1,2,1,4,2,改善提案が的確で、ビジネスに貢献してくれています。,0.14638501094227999,0.14638501094227999,1.4527439954372792,1.3055824196677337,-0.3872983346207417,0.5,-0.8660254037844387,0.7833494518006404,0.6603381797442178,-0.5,-0.2886751345948129,1.3174650984805198,-0.8660254037844387,1.4527439954372792,0.14638501094227999,-0.7833494518006403,-0.5000000000000001,-0.8660254037844387,0.5477225575051661,-0.8333333333333334,3.1951800145897065,3.1951800145897065,4.936991993916372,4.740776559556978,2.483602220505678,3.6666666666666665,1.8452994616207488,4.044465935734187,3.880450906325623,2.3333333333333335,2.61509982054025,4.7566201313073595,1.8452994616207488,4.936991993916372,3.1951800145897065,1.9555340642658132,2.3333333333333335,1.8452994616207488,3.7302967433402214,1.8888888888888893
3318,830,2025-11-23 06:35:39,business,業務部門,leader,リーダー,medium,中頻度,False,B,B社,5,1,1,1,4,3,5,5,1,4,1,2,1,1,1,3,2,4,1,4,,1.3174650984805198,-1.02469507659596,-0.6603381797442178,-0.7833494518006402,1.161895003862225,-1.5,0.8660254037844387,0.7833494518006404,-1.4527439954372792,0.8333333333333334,-0.8660254037844387,-0.43915503282683993,-0.8660254037844387,-0.6603381797442178,-1.02469507659596,1.3055824196677337,-0.5000000000000001,0.8660254037844387,-1.0954451150103321,0.5,4.7566201313073595,1.6337398978720539,2.119549093674377,1.9555340642658132,4.549193338482967,1.0000000000000007,4.1547005383792515,4.044465935734187,1.0630080060836284,4.111111111111111,1.8452994616207488,2.41445995623088,1.8452994616207488,2.119549093674377,1.6337398978720539,4.740776559556978,2.3333333333333335,4.1547005383792515,1.5394065133195576,3.6666666666666665
3319,830,2025-11-16 01:00:39,business,業務部門,leader,リーダー,medium,中頻度,False,C,C社,1,2,1,1,1,5,5,3,5,1,2,3,5,1,5,2,3,4,2,5,コミュニケーションが取りやすく、信頼できるパートナーです。,-1.02469507659596,-0.43915503282683993,-0.6603381797442178,-0.7833494518006402,-1.161895003862225,0.5,0.8660254037844387,-1.305582419667734,0.6603381797442178,-1.1666666666666667,-0.2886751345948129,0.14638501094227999,0.8660254037844387,-0.6603381797442178,1.3174650984805198,0.26111648393354675,1.5000000000000002,0.8660254037844387,-0.5477225575051661,1.1666666666666667,1.6337398978720539,2.41445995623088,2.119549093674377,1.9555340642658132,1.4508066615170336,3.6666666666666665,4.1547005383792515,1.259223440443022,3.880450906325623,1.4444444444444449,2.61509982054025,3.1951800145897065,4.1547005383792515,2.119549093674377,4.7566201313073595,3.3481553119113956,5.0,4.1547005383792515,2.2697032566597786,4.555555555555555
3320,830,2025-11-08 23:22:39,business,業務部門,leader,リーダー,medium,中頻度,False,D,D社,2,5,2,3,3,5,3,4,4,4,5,1,5,2,2,1,2,1,5,2,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。,-0.43915503282683993,1.3174650984805198,-0.13206763594884355,0.26111648393354675,0.3872983346207417,0.5,-0.8660254037844387,-0.2611164839335468,0.13206763594884355,0.8333333333333334,1.4433756729740645,-1.02469507659596,0.8660254037844387,-0.13206763594884355,-0.43915503282683993,-0.7833494518006403,-0.5000000000000001,-0.8660254037844387,1.0954451150103321,-0.8333333333333334,2.41445995623088,4.7566201313073595,2.8239098187348755,3.3481553119113956,3.516397779494322,3.6666666666666665,1.8452994616207488,2.6518446880886044,3.1760901812651245,4.111111111111111,4.924500897298753,1.6337398978720539,4.1547005383792515,2.8239098187348755,2.41445995623088,1.9555340642658132,2.3333333333333335,1.8452994616207488,4.460593486680443,1.8888888888888893
3321,831,2025-11-15 07:21:39,sales,営業部門,manager,マネージャー,high,高頻度,True,A,A社,2,3,1,1,1,5,5,4,3,5,1,5,2,3,3,3,4,1,2,4,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。,-0.5477225575051661,-0.1986798535597566,-0.5,-0.5,,1.224744871391589,1.0954451150103321,-0.26111648393354675,-0.26111648393354675,1.4433756729740645,-1.4527439954372794,0.6603381797442178,-1.390758974918296,-0.3872983346207417,-0.3872983346207417,-0.5000000000000001,0.1986798535597566,-1.0914103126634986,-0.5,0.2886751345948129,2.2697032566597786,2.7350935285869915,2.3333333333333335,2.3333333333333335,,4.632993161855452,4.460593486680443,2.6518446880886044,2.6518446880886044,4.924500897298753,1.063008006083628,3.880450906325623,1.1456547001089392,2.483602220505678,2.483602220505678,2.3333333333333335,3.2649064714130085,1.5447862497820024,2.3333333333333335,3.38490017945975
3322,831,2025-11-02 23:39:39,sales,営業部門,manager,マネージャー,high,高頻度,True,B,B社,5,5,1,3,1,1,2,5,4,1,5,5,4,4,2,3,5,2,3,4,,1.0954451150103321,1.390758974918296,-0.5,1.5,,-1.224744871391589,-0.5477225575051661,0.7833494518006403,0.7833494518006403,-0.8660254037844387,0.6603381797442178,0.6603381797442178,0.1986798535597566,0.3872983346207417,-1.161895003862225,-0.5000000000000001,0.9933992677987828,-0.6063390625908326,1.5,0.2886751345948129,4.460593486680443,4.85434529989106,2.3333333333333335,5.0,,1.3670068381445486,2.2697032566597786,4.044465935734187,4.044465935734187,1.8452994616207488,3.880450906325623,3.880450906325623,3.2649064714130085,3.516397779494322,1.4508066615170336,2.3333333333333335,4.324532357065044,2.1915479165455567,5.0,3.38490017945975
3323,831,2025-11-13 02:42:39,sales,営業部門,manager,マネージャー,high,高頻度,True,C,C社,1,3,1,1,1,3,1,5,2,2,4,1,4,5,4,4,2,5,2,5,もう少しコストを抑えられると助かります。,-1.0954451150103321,-0.1986798535597566,-0.5,-0.5,,0.0,-1.0954451150103321,0.7833494518006403,-1.3055824196677337,-0.2886751345948129,0.13206763594884358,-1.4527439954372792,0.1986798535597566,1.161895003862225,0.3872983346207417,1.5000000000000002,-1.390758974918296,0.8488746876271656,-0.5,0.8660254037844387,1.5394065133195576,2.7350935285869915,2.3333333333333335,2.3333333333333335,,3.0,1.5394065133195576,4.044465935734187,1.2592234404430223,2.61509982054025,3.1760901812651245,1.0630080060836284,3.2649064714130085,4.549193338482967,3.516397779494322,5.0,1.1456547001089392,4.1318329168362204,2.3333333333333335,4.1547005383792515
3324,831,2025-11-05 00:34:39,sales,営業部門,manager,マネージャー,high,高頻度,True,D,D社,4,2,4,1,1,3,4,3,4,2,5,4,5,2,5,3,4,5,2,1,,0.5477225575051661,-0.9933992677987828,1.5,-0.5,,0.0,0.5477225575051661,-1.3055824196677337,0.7833494518006403,-0.2886751345948129,0.6603381797442178,0.13206763594884355,0.9933992677987828,-1.161895003862225,1.161895003862225,-0.5000000000000001,0.1986798535597566,0.8488746876271656,-0.5,-1.4433756729740645,3.7302967433402214,1.6754676429349566,5.0,2.3333333333333335,,3.0,3.7302967433402214,1.2592234404430223,4.044465935734187,2.61509982054025,3.880450906325623,3.1760901812651245,4.324532357065044,1.4508066615170336,4.549193338482967,2.3333333333333335,3.2649064714130085,4.1318329168362204,2.3333333333333335,1.075499102701248
3325,832,2025-10-26 08:55:39,business,業務部門,staff,一般社員,low,低頻度,True,A,A社,3,1,1,5,4,5,5,4,2,5,4,1,4,4,5,1,1,1,4,4,,0.14638501094227999,-1.3174650984805198,-0.7833494518006403,0.6603381797442178,0.7071067811865475,0.8660254037844387,0.7071067811865475,0.7833494518006403,-0.8660254037844387,1.4527439954372794,-0.5,-0.8333333333333334,0.7071067811865475,-0.8660254037844385,1.3174650984805198,-0.7071067811865475,-1.414213562373095,-0.5,0.0,0.43915503282683993,3.1951800145897065,1.2433798686926407,1.9555340642658132,3.880450906325623,3.942809041582063,4.1547005383792515,3.942809041582063,4.044465935734187,1.8452994616207488,4.936991993916372,2.3333333333333335,1.8888888888888893,3.942809041582063,1.845299461620749,4.7566201313073595,2.0571909584179373,1.114381916835874,2.3333333333333335,3.0,3.58554004376912
3326,832,2025-10-31 08:47:39,business,業務部門,staff,一般社員,low,低頻度,True,B,B社,1,5,3,5,3,3,5,3,5,1,4,1,4,4,1,4,4,1,4,3,技術的な知識が豊富で、安心して任せられます。,-1.02469507659596,1.02469507659596,0.26111648393354675,0.6603381797442178,0.0,-0.8660254037844387,0.7071067811865475,-0.26111648393354675,0.8660254037844387,-0.6603381797442178,-0.5,-0.8333333333333334,0.7071067811865475,-0.8660254037844385,-1.02469507659596,1.414213562373095,0.7071067811865475,-0.5,0.0,-0.14638501094227999,1.6337398978720539,4.366260102127946,3.3481553119113956,3.880450906325623,3.0,1.8452994616207488,3.942809041582063,2.6518446880886044,4.1547005383792515,2.119549093674377,2.3333333333333335,1.8888888888888893,3.942809041582063,1.845299461620749,1.6337398978720539,4.885618083164125,3.942809041582063,2.3333333333333335,3.0,2.8048199854102935
